0-0
0,0,1,0,0,0,0,-1,
0,0,0,0,0,0,0,-1,
0,0,0,0,0,0,0,-1,
0,0,0,0,0,0,0,0,
32-0
150,-6,-13,6,7,0,1,8,
8,0,0,0,0,0,0,0,
0,0,0,0,0,-1,0,0,
1,0,0,1,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,1,-1,0,
0,-1,0,0,1,0,1,0,
0,0,0,0,0,-1,0,0,
32-0
228,-24,-24,-6,0,-12,0,0,
8,-7,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,1,0,0,0,0,
0,-1,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,
0,1,-1,0,0,0,-1,0,
48-0
102,6,1,0,-7,6,0,-1,
0,0,0,1,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,-1,0,0,
0,0,0,0,0,1,0,-1,
0,0,0,0,0,0,0,0,
0,0,1,0,0,-1,0,0,
0,0,1,0,1,0,0,0,
48-0
138,-12,24,0,0,-5,0,0,
0,0,0,0,0,0,0,0,
0,0,0,-1,0,0,0,-1,
0,0,0,0,0,0,0,0,
0,0,0,1,-1,0,0,0,
0,0,1,0,0,0,0,0,
0,0,0,0,0,1,-1,0,
0,0,0,0,0,0,0,1,
48-0
210,12,-42,-6,28,12,-7,0,
-8,-7,0,0,0,1,0,0,
0,0,0,0,0,0,0,0,
0,0,0,-1,0,0,0,0,
0,0,0,0,0,0,0,0,
-1,0,0,0,0,0,0,0,
-1,0,0,0,0,0,0,0,
0,0,0,0,0,0,1,0,
48-0
210,24,-102,1,7,-18,0,7,
-8,0,0,0,0,0,0,0,
0,0,0,0,-1,-1,0,0,
0,0,0,0,-1,-1,0,-1,
0,0,0,0,0,-1,0,0,
0,0,0,0,0,0,0,0,
0,1,0,0,-1,0,0,0,
-1,0,0,0,0,0,0,0,
64-0
198,-36,30,-6,0,0,0,0,
0,0,0,0,0,0,0,1,
0,0,0,-1,0,0,1,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,-1,0,0,0,0,0,
0,0,-1,0,0,0,0,0,
0,0,-1,0,-1,0,0,0,
64-0
240,12,24,6,7,-7,0,0,
0,0,0,0,0,-1,-1,1,
0,0,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,
0,0,0,1,0,0,0,0,
0,-1,0,0,0,0,0,0,
0,0,0,0,0,0,0,1,
0,0,0,0,1,0,1,0,
64-0
90,-6,-18,30,-35,19,7,-8,
0,7,0,0,0,0,0,0,
0,-1,0,0,0,-1,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
1,1,0,0,0,0,0,0,
0,-1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
64-0
180,-31,29,6,0,7,0,0,
8,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,-1,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
-1,0,0,0,0,0,0,1,
0,0,0,0,0,0,1,0,
80-0
221,-6,0,6,-7,-1,0,0,
0,-1,0,0,0,0,0,0,
0,0,0,0,0,-1,0,-1,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,1,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,-1,0,0,0,0,
80-0
222,12,24,7,-14,-6,0,0,
0,0,0,0,0,0,0,1,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,1,0,
0,0,0,0,0,0,0,-1,
0,0,0,0,0,0,1,0,
0,0,0,0,0,0,0,0,
0,1,0,0,1,0,0,0,
80-0
306,-30,-6,-18,21,-7,-7,0,
0,0,0,0,0,1,0,0,
0,0,0,-1,0,0,0,0,
0,0,0,0,0,0,0,-1,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,-1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
80-0
324,18,-78,-6,15,0,0,-1,
-8,0,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,
0,1,0,0,0,0,1,0,
0,0,0,0,0,1,0,0,
0,0,0,0,0,0,0,-1,
0,0,0,-1,0,0,0,0,
1,-1,0,0,0,0,0,0,
96-0
216,-18,48,6,-7,6,1,0,
0,0,0,0,0,0,0,0,
-1,0,0,0,0,0,0,0,
1,0,0,0,0,0,-1,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,-1,0,0,
-1,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
96-0
240,18,49,6,0,-6,0,0,
-8,0,0,0,0,1,0,1,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,1,0,
0,0,0,0,0,-1,0,0,
0,-1,0,0,0,0,0,0,
96-0
246,18,-72,12,-21,6,1,0,
8,1,0,0,0,0,0,0,
-1,0,0,1,0,0,0,1,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,-1,
0,0,-1,0,0,0,0,0,
0,0,0,0,0,0,-1,0,
96-0
210,24,-30,7,-7,-6,-1,0,
0,1,0,0,0,0,0,1,
0,0,0,0,0,0,1,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,1,0,0,-1,0,
0,0,0,0,1,-1,0,0,
112-0
168,-18,48,18,-7,12,0,0,
0,0,0,1,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,1,0,0,
0,0,0,0,0,0,-1,-1,
0,0,0,0,0,0,0,0,
0,0,0,-1,1,1,0,0,
0,0,0,0,-1,0,0,0,
112-0
246,-6,30,12,14,-6,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,1,-1,0,
0,0,0,0,1,0,0,0,
-1,0,0,0,0,0,0,0,
0,0,0,0,0,1,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
112-0
174,-12,-48,6,0,6,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,1,0,0,
0,0,1,0,0,0,0,0,
0,0,0,0,0,0,0,0,
1,0,0,0,0,-1,0,1,
112-0
246,-24,-42,12,-7,0,0,0,
0,7,0,0,0,0,0,-1,
1,0,0,1,0,0,0,0,
1,-1,0,0,0,0,0,0,
0,0,0,0,0,-1,1,0,
0,0,0,0,0,0,0,0,
0,0,0,-1,0,-1,0,0,
0,0,-1,0,0,0,0,0,
128-0
234,0,-12,7,13,6,0,0,
0,7,0,1,0,0,0,0,
0,0,0,0,0,0,1,0,
0,0,0,0,1,0,0,0,
0,0,-1,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,1,0,0,1,1,0,
0,0,0,0,0,0,0,0,
128-0
228,6,-17,6,7,0,0,0,
0,7,0,0,0,0,1,0,
0,0,0,0,0,0,0,1,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,-1,0,
0,0,-1,0,0,0,-1,0,
-1,0,0,0,0,0,1,0,
0,0,0,0,0,0,0,0,
128-0
258,12,-6,-6,-22,-6,0,8,
0,0,0,0,0,0,0,0,
0,0,0,0,1,0,0,0,
0,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
-1,0,0,0,0,0,0,0,
0,0,-1,0,0,0,0,0,
0,0,0,0,-1,0,0,0,
128-0
222,-6,36,-12,7,6,0,0,
1,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,
0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,1,
144-0
222,-6,-12,6,-7,0,0,0,
0,7,-1,0,0,0,1,0,
0,0,0,0,-1,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,1,0,0,0,0,
0,0,0,0,1,0,0,-1,
144-0
264,-18,24,0,-8,0,0,-8,
8,7,-1,0,0,0,0,0,
0,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
1,-1,0,0,0,0,0,1,
0,0,1,0,0,0,-1,0,
0,0,0,-1,0,0,0,0,
0,0,0,0,0,0,0,-1,
144-0
252,-6,-24,-6,15,0,0,9,
0,7,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,
1,0,0,0,0,1,1,0,
-1,0,0,-1,0,0,0,1,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,-1,
0,0,0,-1,0,0,-1,0,
144-0
252,-12,-42,6,0,0,0,0,
0,7,0,0,0,0,0,-1,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,1,
0,-1,0,0,0,0,0,0,
0,0,0,1,0,0,0,0,
1,0,0,0,0,0,0,-1,
0,0,1,1,0,0,0,1,
160-0
294,18,7,6,7,-12,0,8,
0,0,0,0,0,0,0,0,
0,-1,0,0,0,0,0,0,
0,0,0,1,0,0,0,0,
0,0,0,0,0,0,0,0,
0,-1,0,0,0,0,0,0,
0,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,0,
160-0
228,12,30,12,0,0,0,-8,
1,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,1,1,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
-1,1,0,1,0,0,0,0,
160-0
294,-6,-30,12,0,-6,0,-8,
0,0,0,0,1,0,1,0,
0,0,0,0,0,0,0,0,
0,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,1,0,0,0,0,0,0,
0,0,0,1,0,0,0,0,
1,0,-1,-1,0,-1,0,0,
160-0
300,6,-66,0,0,-6,1,0,
0,0,0,0,0,0,0,0,
0,0,0,0,-1,0,0,0,
0,0,0,0,1,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,-1,0,
0,0,0,-1,0,0,0,-1,
0,0,0,0,0,0,0,0,
176-0
246,-12,0,6,7,6,0,-1,
0,8,0,-1,0,0,0,0,
0,0,0,0,0,-1,0,0,
0,0,-1,0,-1,0,0,0,
0,0,0,0,1,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
176-0
300,-6,6,0,-14,0,0,0,
0,0,0,0,0,0,0,0,
0,-1,1,0,0,0,0,0,
0,0,0,0,-1,-1,0,0,
0,0,1,1,-1,0,0,0,
0,0,-1,0,0,0,0,0,
0,0,1,0,1,0,0,0,
0,0,0,-1,0,0,0,0,
176-0
276,12,-24,-6,-21,0,0,0,
0,-1,1,0,0,0,0,0,
0,0,-1,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
-1,0,0,0,0,0,0,0,
0,0,0,0,0,1,0,0,
176-0
276,-12,-6,6,7,0,0,0,
-1,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,-1,0,0,0,1,0,
1,0,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,
0,0,1,0,0,0,0,0,
-1,-1,-1,0,0,0,0,0,
192-0
330,-18,12,6,7,6,1,0,
8,0,0,0,0,0,0,0,
0,0,0,1,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,
0,0,0,0,0,0,0,-1,
1,0,0,0,0,0,0,1,
0,0,0,0,0,0,0,0,
192-0
456,-30,-18,-12,0,-12,0,0,
1,0,0,0,0,0,0,0,
0,0,-1,0,1,0,1,0,
0,-1,0,0,0,0,0,1,
0,0,0,1,1,0,0,0,
0,0,0,0,0,0,-1,0,
0,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,0,
192-0
353,-30,-18,6,0,1,0,0,
0,-7,0,0,0,0,-1,0,
0,0,0,0,0,0,0,0,
0,0,0,-1,0,0,0,0,
0,0,0,0,1,0,0,0,
0,0,0,0,0,0,0,0,
-1,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
192-0
450,-24,-6,0,0,0,0,0,
0,0,0,0,0,0,-1,0,
0,1,0,0,0,-1,1,0,
0,-1,0,0,0,0,0,0,
0,0,0,0,0,0,0,-1,
0,0,-1,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,1,0,0,-1,
208-0
444,24,-24,-7,7,-7,0,0,
0,0,0,0,1,0,0,0,
0,0,1,-1,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,-1,0,
-1,0,0,0,-1,0,0,1,
0,0,0,0,1,0,0,0,
0,0,0,0,1,0,0,1,
208-0
402,-18,-42,-6,0,12,0,8,
8,0,0,-1,-1,0,0,0,
0,-1,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,
0,0,0,-1,0,0,0,-1,
0,0,0,1,0,0,0,0,
0,0,0,0,-1,0,0,0,
0,0,1,0,0,0,0,0,
208-0
468,12,-11,6,7,-6,0,0,
-1,0,0,0,0,0,0,0,
0,0,0,0,0,-1,0,0,
0,0,0,0,0,1,0,0,
0,0,0,0,0,0,0,1,
-1,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
208-0
456,-6,-6,6,-8,0,0,0,
0,0,0,0,0,0,0,0,
0,0,1,0,0,-1,0,0,
0,0,0,0,0,0,-1,0,
0,0,0,0,0,0,-1,0,
0,0,0,0,0,-1,0,0,
1,0,0,0,0,0,-1,0,
0,0,0,0,0,0,0,0,
224-0
492,-24,-36,-6,-7,-6,0,0,
-8,0,0,0,-1,0,0,0,
1,0,0,0,0,-1,0,0,
0,0,1,0,0,0,0,1,
0,0,-1,0,0,0,0,0,
0,0,0,0,0,-1,0,0,
1,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
224-0
480,24,6,-6,-7,0,0,0,
0,0,0,0,0,0,0,0,
0,1,0,0,0,0,0,0,
0,0,0,0,-1,0,0,1,
1,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,1,-1,0,0,0,
0,0,0,0,0,0,0,0,
224-0
474,-5,18,6,-7,-6,0,0,
0,0,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,
0,1,0,0,0,0,0,0,
0,0,0,0,0,0,-1,0,
0,0,0,0,0,1,0,1,
0,0,0,0,0,0,1,0,
0,0,-1,0,0,0,0,1,
224-0
468,-6,-18,6,28,6,0,8,
8,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,1,
0,0,0,0,0,-1,0,0,
0,0,0,0,1,0,0,0,
1,0,0,0,0,0,0,0,
0,-1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
240-0
492,-12,18,-24,7,0,0,0,
0,-1,0,0,0,0,0,0,
0,1,0,0,0,0,0,0,
0,1,0,0,-1,0,0,0,
0,0,0,0,0,0,-1,0,
0,0,0,0,0,0,1,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
240-0
474,24,24,-6,14,0,0,-8,
-8,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,1,
0,0,-1,0,0,0,0,0,
0,0,0,0,0,0,0,-1,
0,0,0,0,0,0,0,1,
0,1,-1,0,-1,0,-1,0,
0,0,0,0,0,0,0,0,
240-0
468,0,-54,-6,0,0,0,8,
-8,0,10,0,0,0,-1,0,
0,0,0,1,0,0,0,0,
0,0,-1,0,0,0,0,0,
0,0,0,0,-1,0,-1,0,
0,0,0,0,0,0,-1,0,
0,0,0,0,0,1,0,0,
0,0,0,0,-1,0,0,0,
240-0
450,6,-30,6,0,0,-1,1,
0,7,0,1,-1,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
-1,0,0,0,0,0,0,0,
0,0,0,0,0,1,0,0,
0,0,0,0,-1,0,0,0,
256-0
426,18,-12,0,7,0,0,0,
0,-1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,1,0,1,-1,0,
0,0,0,0,0,-1,0,0,
256-0
444,-24,-18,6,-7,6,0,0,
0,1,0,0,0,0,-1,0,
0,0,0,-1,0,0,0,-1,
0,0,0,0,1,0,0,0,
0,-1,0,0,0,0,0,0,
0,0,0,0,-1,0,0,0,
0,0,0,0,0,1,0,0,
0,0,0,0,0,0,0,0,
256-0
462,-25,-35,12,14,6,0,0,
0,0,0,0,0,0,0,0,
0,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,1,0,0,
0,0,-1,0,0,0,0,0,
0,0,1,0,0,0,0,1,
256-0
540,-12,-54,0,0,0,0,-1,
0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,1,0,
-1,0,0,0,0,0,0,0,
1,0,0,0,0,1,0,0,
272-0
528,-17,0,0,0,6,0,0,
0,0,0,0,0,0,0,-1,
0,0,0,0,0,0,0,0,
0,0,0,-1,2,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
272-0
534,6,-24,-7,21,0,0,0,
8,0,0,0,0,0,0,0,
1,0,0,0,-1,0,0,0,
0,0,0,0,1,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,1,0,0,1,0,
272-0
504,24,-7,12,-28,6,0,0,
0,0,0,0,-1,0,0,0,
0,0,0,0,0,0,0,1,
0,0,0,0,0,0,0,0,
0,0,0,0,-1,0,1,0,
0,0,0,0,1,-1,0,0,
0,0,0,0,0,0,0,0,
-1,1,0,0,0,0,0,0,
272-0
474,-24,48,0,0,6,0,0,
0,-1,1,-1,0,0,0,0,
0,0,0,-1,0,0,0,0,
-1,0,0,0,0,0,0,0,
0,0,0,0,-1,0,1,0,
0,0,0,0,1,0,0,0,
0,0,0,-1,0,0,0,0,
0,0,0,0,0,0,0,0,
288-0
516,12,-78,-30,7,0,1,-1,
0,-14,0,0,0,1,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,-1,0,0,0,0,0,0,
0,-1,0,0,0,0,0,0,
288-0
439,30,-96,-30,-1,0,0,0,
0,-14,0,0,0,0,0,0,
0,0,0,0,0,0,0,-1,
0,-1,0,0,0,0,0,0,
0,1,0,0,0,-1,0,0,
0,-1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,1,0,0,0,0,
288-0
564,-12,30,-6,7,-6,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,-1,0,0,0,0,
0,0,0,0,-1,0,0,0,
0,0,0,0,-1,0,0,0,
0,1,0,1,0,0,0,-1,
288-0
564,-12,-24,6,27,12,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,-1,0,0,
0,-1,0,0,0,0,0,1,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,-1,0,0,0,0,0,-1,
0,0,0,0,0,0,0,0,
304-0
444,-36,-84,-19,-13,6,0,9,
0,-7,0,0,0,0,0,0,
0,0,0,0,0,-1,0,0,
0,0,0,0,0,0,-1,0,
0,-1,0,0,0,0,0,0,
0,0,-1,1,0,0,0,0,
0,0,1,0,0,0,0,0,
-1,0,0,0,0,0,0,0,
304-0
546,-6,-30,-6,-7,-12,0,0,
-1,-7,0,-1,0,0,0,0,
0,0,0,1,0,0,0,0,
0,0,0,0,0,-1,0,0,
0,0,-1,0,0,0,0,0,
-1,0,0,0,0,0,0,0,
0,0,0,0,0,1,0,-1,
1,0,0,0,0,0,0,0,
304-0
648,-24,-54,0,-7,-6,-1,0,
8,0,0,0,1,0,0,1,
0,0,0,0,0,0,0,1,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
-1,0,1,0,-1,1,0,0,
0,-1,0,1,0,-1,0,0,
0,1,0,0,0,0,0,0,
304-0
666,12,-24,-18,-7,0,1,-8,
0,0,0,0,0,0,-1,0,
0,0,0,0,0,0,0,0,
0,0,0,1,0,0,0,0,
0,0,-1,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
-1,1,0,-1,0,0,0,0,
320-0
486,24,-18,0,1,0,0,0,
-8,0,0,0,1,0,0,0,
0,0,-1,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,-1,
0,-1,0,0,-1,0,0,0,
0,0,0,0,0,0,0,0,
-1,0,1,0,1,0,0,0,
320-0
480,-18,-12,6,-1,6,0,0,
1,1,0,1,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,-1,0,0,0,0,0,0,
0,0,0,1,0,0,0,-1,
-1,0,0,0,0,0,1,0,
0,0,-1,0,0,0,0,0,
320-0
648,6,-60,-6,7,0,0,0,
0,-7,0,0,0,0,0,0,
0,0,0,0,-1,-1,0,0,
-1,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,-1,1,0,0,0,0,
0,-1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
320-0
628,0,-66,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,-1,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
336-0
528,0,-6,0,0,-6,0,0,
0,1,0,0,0,0,0,0,
-1,0,0,0,-1,0,0,0,
0,0,0,0,0,0,0,1,
0,0,0,-1,0,0,0,0,
0,-1,0,0,0,0,1,0,
0,0,0,0,-1,0,0,0,
0,-1,0,0,0,0,0,0,
336-0
498,12,-18,0,0,0,0,0,
0,0,0,0,-1,0,0,0,
1,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,-1,0,0,
-1,0,0,0,0,0,0,0,
0,0,0,0,0,-1,0,0,
0,-1,0,0,0,0,0,-1,
336-0
630,-6,-48,-6,-7,0,1,-1,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,1,0,0,
0,0,0,-1,0,0,0,0,
336-0
630,6,-36,-12,0,0,0,1,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,
0,0,0,0,0,0,1,0,
0,0,-1,0,0,1,0,0,
0,-1,0,1,0,0,0,0,
0,0,-1,0,0,0,0,1,
352-0
498,-6,0,6,-7,0,0,-1,
0,-6,0,0,0,0,-1,0,
0,-1,0,0,0,1,0,0,
0,-1,0,0,0,0,0,0,
1,0,-1,-1,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
352-0
504,12,0,12,8,-1,0,0,
0,0,0,1,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,1,0,0,0,1,0,
0,0,0,0,1,0,0,0,
0,0,0,0,1,0,1,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,-1,1,
352-0
570,24,-12,-12,-14,0,0,1,
1,0,1,0,0,0,-1,0,
-1,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,1,0,1,0,0,0,0,
352-0
516,13,0,0,0,0,0,0,
0,0,0,0,0,0,0,2,
0,0,0,0,0,0,0,0,
0,0,0,0,1,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
368-0
480,0,-18,6,7,0,0,0,
0,0,0,0,0,0,0,0,
0,0,-1,0,0,0,1,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,
0,1,0,0,0,0,0,0,
-1,1,0,0,0,0,0,0,
368-0
480,0,-12,0,-8,0,0,0,
0,0,0,0,0,0,0,0,
1,0,0,0,0,0,-1,0,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
0,0,-1,0,1,0,0,0,
1,-1,0,1,0,0,0,0,
0,0,1,0,0,0,0,0,
368-0
528,-18,-6,0,0,0,0,0,
-1,0,0,0,0,0,0,0,
0,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
1,1,0,0,0,0,0,0,
0,0,0,1,0,0,0,-1,
0,0,0,0,0,0,0,1,
-1,0,0,0,0,0,-1,0,
368-0
510,18,12,-6,-6,0,1,0,
0,-1,0,0,0,0,0,0,
0,0,0,0,0,0,0,-1,
0,0,0,-1,1,0,0,0,
0,0,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,
